Client,regnr,Marke,Fordonsslag,Fordonsstatus,Karosserikod,Arsmodell,TotalVikt,Egenklass,Motoreffekt,Handelsbet,Karossny,api_matched,UW_Kategori,classification_method,classification_confidence,classification_reasoning
Client - 6,REGNR159,VW,BUSS,AVST,Envåningsbuss,2016.0,,Buss,1200,CRAFTER 50 SKÅP LR,Envåningsbuss,True,Buss,rule_based,,
Client - 6,REGNR160,VW,BUSS,ITRAFIK,Envåningsbuss,2016.0,,Buss,1200,CRAFTER 50 SKÅP LR,Envåningsbuss,True,Buss,rule_based,,
Client - 6,REGNR161,RENAULT,PB,ITRAFIK,Fordon avsett för fler ändamål,2020.0,,Personbil,1070,TRAFIC,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 6,REGNR162,SEAT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,700,ARONA,Halvkombi,True,Personbil,rule_based,,
Client - 6,REGNR163,VOLKSWAGEN VW,PB,ITRAFIK,Fordon avsett för fler ändamål,2015.0,,Personbil,1200,CRAFTER,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 6,REGNR164,"VOLKSWAGEN, VW",LB,ITRAFIK,Skåpbil,2015.0,,Lätt lastbil,900,CADDY,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 6,REGNR165,"VOLKSWAGEN, VW  2KN",LB,ITRAFIK,Skåpbil,2012.0,,Lätt lastbil,810,CADDY,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 6,REGNR166,TOYOTA,PB,ITRAFIK,Stationsvagn kombivagn,2020.0,,Personbil,1310,TOYOTA RAV4,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR167,FÅGELSTA-SLÄPET 600,SLÄP,ITRAFIK,För transport av båtar,1986.0,,Lätt släp,,,För transport av båtar,True,Släp,rule_based,,
Client - 6,REGNR168,VW CADDY SKÅP,LB,ITRAFIK,Brandfordon,2007.0,,Brandbil lätt,770,,Brandfordon,True,Lätt brandfordon,rule_based,,
Client - 6,REGNR169,RENAULT Z,PB,ITRAFIK,Stationsvagn kombivagn,2013.0,,Personbil,810,MEGANE,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR170,"VW PICKUP EH 2,0 4MOTION",LB,ITRAFIK,Lastbil,2011.0,,Lätt lastbil,1030,,Lastbil,True,Lätt lastbil,rule_based,,
Client - 6,REGNR171,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2022.0,,Personbil,1100,T-ROC,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR172,KIA,PB,ITRAFIK,Stationsvagn kombivagn,2020.0,,Personbil,772,NIRO,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR173,SKODA,PB,ITRAFIK,Stationsvagn kombivagn,2023.0,,Personbil,,ENYAQ 80X,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR174,SUBARU,PB,ITRAFIK,Stationsvagn kombivagn,2023.0,,Personbil,1100,XV,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR175,BRENDERUP,SLÄP,ITRAFIK,Släpkärra,2019.0,,Lätt släp,,ES0500U,Släpkärra,True,Släp,rule_based,,
Client - 6,REGNR176,KIA,PB,ITRAFIK,Stationsvagn kombivagn,2021.0,,Personbil,,NIRO,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR177,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2017.0,,Personbil,920,GOLF,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR178,POLARIS,TR,ITRAFIK,,2017.0,,Traktor,321,SPORTSMAN 570 6X6,,True,"Traktor, minitraktor, åkgräsklippare",rule_based,,
Client - 6,REGNR179,WILLYS SIX,LB,ITRAFIK,Övrigt,1991.0,,Lastbil,480,,Övrigt,True,Tung lastbil,rule_based,,
Client - 6,REGNR180,LYNX,TGSNÖ,ITRAFIK,,2019.0,,???,630,69 RANGER 900 ACE,,False,Släp,ml_model,0.902,LogReg: Släp (90%)
Client - 6,REGNR181,KIA,PB,ITRAFIK,Stationsvagn kombivagn,2021.0,,Personbil,772,NIRO,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR182,KIA,PB,ITRAFIK,Stationsvagn kombivagn,2021.0,,Personbil,772,NIRO,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR183,RENAULT,LB,ITRAFIK,Skåpbil,2019.0,,Lätt lastbil,700,KANGOO,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 6,REGNR184,SUBARU,PB,ITRAFIK,Stationsvagn kombivagn,2023.0,,Personbil,1100,XV,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR185,"VOLKSWAGEN, VW",LB,ITRAFIK,Skåpbil,2017.0,,Brandbil lätt,1500,TRANSPORTER,Skåpbil,True,Lätt brandfordon,rule_based,,
Client - 6,REGNR186,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2022.0,,Personbil,850,GOLF,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR187,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2022.0,,Personbil,1100,T-ROC,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR188,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2018.0,,Personbil,920,GOLF,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR189,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2022.0,,Personbil,850,GOLF,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR190,PEUGEOT,LB,ITRAFIK,Skåpbil,2018.0,,Lätt lastbil,550,PARTNER,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 6,REGNR191,TRAILERGRUPPEN 1026 TR,SLÄP,ITRAFIK,Flak - Godslåda,1994.0,,Släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 6,REGNR192,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2016.0,,Brandbil lätt,1350,GOLF,Stationsvagn kombivagn,True,Lätt brandfordon,rule_based,,
Client - 6,REGNR193,GISEBO 1000/TRANSPORTER,SLÄP,ITRAFIK,Flak - Godslåda,1993.0,,Släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 6,REGNR194,GOES CF500,MC,ITRAFIK,ÖVRIGT,2015.0,,Motorcykel/ATV,145,CF GOES 520,ÖVRIGT,True,Motorcykel/ATV,rule_based,,
Client - 6,REGNR195,TRAILERGRUPPEN 1026 TR,SLÄP,ITRAFIK,Flak - Godslåda,1994.0,,Släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 6,REGNR196,KNAUS SUDWIND 500 TSK,SLÄP,ITRAFIK,Husvagn,1993.0,,Släp,,,Husvagn,True,Släp,rule_based,,
Client - 6,REGNR197,KIA,PB,ITRAFIK,Stationsvagn kombivagn,2023.0,,Personbil,,NIRO,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR198,RENAULT,LB,ITRAFIK,Skåpbil,2023.0,,Lätt lastbil,1100,MASTER,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 6,REGNR199,IVECO,LB,ITRAFIK,Lastbil,2023.0,,Lätt lastbil,1150,,Lastbil,True,Lätt lastbil,rule_based,,
Client - 6,REGNR200,VW,BUSS,ITRAFIK,Envåningsbuss,2016.0,,Buss,1200,CRAFTER 50 SKÅP LR,Envåningsbuss,True,Buss,rule_based,,
Client - 6,REGNR201,SEAT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,700,ARONA,Halvkombi,True,Personbil,rule_based,,
Client - 6,REGNR202,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,920,GOLF,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR203,VOLVO XC70 BRAND,PB,ITRAFIK,Stationsvagn kombivagn,2015.0,,Brandbil lätt,1580,,Stationsvagn kombivagn,True,Lätt brandfordon,rule_based,,
Client - 6,REGNR204,SEAT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,700,ARONA,Halvkombi,True,Personbil,rule_based,,
Client - 6,REGNR205,BRENDERUP,SLÄP,ITRAFIK,Släpkärra,2018.0,,Lätt släp,,PWC600,Släpkärra,True,Släp,rule_based,,
Client - 6,REGNR206,E-MAX ES1,MOPED,ITRAFIK,,2013.0,,Moped,27,,,True,Moped,rule_based,,
Client - 6,REGNR207,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2020.0,,Personbil,1100,GOLF,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR208,KIA,PB,ITRAFIK,Stationsvagn kombivagn,2020.0,,Personbil,772,NIRO,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR209,TOYOTA,LB,ITRAFIK,Skåpbil,2021.0,,Lätt lastbil,,PROACE,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 6,REGNR210,"VOLKSWAGEN, VW",LB,ITRAFIK,Skåpbil,2022.0,,Lätt lastbil,900,CADDY,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 6,REGNR211,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2019.0,,Personbil,880,PROACE,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 6,REGNR212,VOLKSWAGEN,LB,ITRAFIK,Lastbil,2019.0,,Lätt lastbil,1100,TRP P-U 4M,Lastbil,True,Lätt lastbil,rule_based,,
Client - 6,REGNR213,KIA,PB,ITRAFIK,Stationsvagn kombivagn,2023.0,,Personbil,,NIRO,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR214,CO SLÄPET 1300 ATV6,SLÄP,ITRAFIK,Släpkärra,2014.0,,Släp,,,Släpkärra,True,Släp,rule_based,,
Client - 6,REGNR215,"VOLKSWAGEN, VW  7J0",LB,ITRAFIK,Lastbil,2015.0,,Lätt lastbil,1030,TRANSPORTER,Lastbil,True,Lätt lastbil,rule_based,,
Client - 6,REGNR216,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2023.0,,Personbil,,ID. BUZZ PRO 150 KW,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR217,OEDM 40PR-80,SLÄP,ITRAFIK,Övrigt,2008.0,,Släp,,,Övrigt,True,Släp,rule_based,,
Client - 6,REGNR218,"VOLKSWAGEN, VW",LB,ITRAFIK,Lastbil,2021.0,,Brandbil lätt,1460,TRANSPORTER,Lastbil,True,Lätt brandfordon,rule_based,,
Client - 6,REGNR219,SCANIA P114GB4X2NA340,LB,ITRAFIK,Brandfordon,2002.0,,Brandbil,2500,,Brandfordon,True,Brandfordon,rule_based,,
Client - 6,REGNR220,"VW CARAVELLE 2,5",PB,ITRAFIK,Kombi,2002.0,,Personbil,850,,Kombi,True,Personbil,rule_based,,
Client - 6,REGNR221,SM-SLÄPET,SLÄP,ITRAFIK,Släpkärra,2018.0,,Lätt släp,,,Släpkärra,True,Släp,rule_based,,
Client - 6,REGNR222,PEUGEOT,PB,ITRAFIK,Halvkombi,2023.0,,Personbil,,208,Halvkombi,True,Personbil,rule_based,,
Client - 6,REGNR223,HÄGGLUNDS BV206,TGV,ITRAFIK,Skåp - Övrigt,2003.0,,???,990,,Skåp - Övrigt,False,Släp,ml_model,0.557,LogReg: Släp (56%)
Client - 6,REGNR224,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2018.0,,Personbil,920,GOLF,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR225,METSJÖ,SLÄP,ITRAFIK,Släpvagn med fast dragstång,2018.0,,Tungt släp,,METAX,Släpvagn med fast dragstång,True,Tungt släp,rule_based,,
Client - 6,REGNR226,"VOLKSWAGEN, VW",LB,ITRAFIK,Skåpbil,2019.0,,Lätt lastbil,900,CADDY,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 6,REGNR227,SEAT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,700,ARONA,Halvkombi,True,Personbil,rule_based,,
Client - 6,REGNR228,SEAT,PB,ITRAFIK,Halvkombi,2019.0,,Personbil,700,ARONA,Halvkombi,True,Personbil,rule_based,,
Client - 6,REGNR229,"VOLKSWAGEN, VW",PB,ITRAFIK,Fordon avsett för fler ändamål,2016.0,,Personbil,1100,TOURAN,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 6,REGNR230,TGAB L0850,SLÄP,ITRAFIK,Flak - Godslåda,2003.0,,Släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 6,REGNR231,"VOLKSWAGEN, VW",LB,ITRAFIK,Skåpbil,2019.0,,Lätt lastbil,900,CADDY,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 6,REGNR232,TOYOTA,LB,ITRAFIK,Skåpbil,2020.0,,Lätt lastbil,1300,PROACE,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 6,REGNR233,PEUGEOT,LB,ITRAFIK,Skåpbil,2019.0,,Lätt lastbil,750,PARTNER,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 6,REGNR234,TOYOTA,LB,ITRAFIK,Pick-up,2019.0,,Lätt lastbil,1100,TOYOTA HILUX,Pick-up,True,Lätt lastbil,rule_based,,
Client - 6,REGNR235,SUBARU,PB,ITRAFIK,Stationsvagn kombivagn,2023.0,,Personbil,1100,XV,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR236,TOYOTA,PB,ITRAFIK,Stationsvagn kombivagn,2020.0,,Personbil,1310,TOYOTA RAV4,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR237,"VOLKSWAGEN, VW",LB,ITRAFIK,Skåpbil,2020.0,,Lätt lastbil,1100,CADDY,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 6,REGNR238,NIU,MOPED,ITRAFIK,,2019.0,,???,,N-SPORT,,False,Personbil,ml_model,0.671,LogReg: Personbil (67%)
Client - 6,REGNR239,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2022.0,,Personbil,850,GOLF,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR240,"VOLKSWAGEN, VW",LB,ITRAFIK,Skåpbil,2020.0,,Lätt lastbil,1100,CADDY,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 6,REGNR241,NISSAN,PB,ITRAFIK,Fordon avsett för fler ändamål,2020.0,,Personbil,1100,NISSAN QASHQAI,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 6,REGNR242,"VOLKSWAGEN, VW",PB,ITRAFIK,Fordon avsett för fler ändamål,2016.0,,Personbil,1100,TOURAN,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 6,REGNR243,MASSEY FERGUSON 6455-4,TR,ITRAFIK,Traktor,2004.0,,???,740,,Traktor,False,"Traktor, minitraktor, åkgräsklippare",ml_model,0.789,"LogReg: Traktor, minitraktor, åkgräsklippare (79%)"
Client - 6,REGNR244,KIA,PB,ITRAFIK,Stationsvagn kombivagn,2021.0,,Personbil,,NIRO,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR245,VW,BUSS,ITRAFIK,Envåningsbuss,2016.0,,Buss,1200,CRAFTER 50 SKÅP LR,Envåningsbuss,True,Buss,rule_based,,
Client - 6,REGNR246,RENAULT TRAFIC FLBCA6,LB,ITRAFIK,"Skåp - Hyllor, Fack",2005.0,,Lätt lastbil,740,,"Skåp - Hyllor, Fack",True,Lätt lastbil,rule_based,,
Client - 6,REGNR247,RENAULT TRAFIC FLBCA6,LB,ITRAFIK,Skåpbil,2005.0,,Brandbil lätt,740,,Skåpbil,True,Lätt brandfordon,rule_based,,
Client - 6,REGNR248,"VW PICK UP DH 2,5",LB,ITRAFIK,Flak - Lämmar - Kapell,2005.0,,Lätt lastbil,810,,Flak - Lämmar - Kapell,True,Lätt lastbil,rule_based,,
Client - 6,REGNR249,SUBARU,PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,840,IMPREZA,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR250,SEAT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,700,ARONA,Halvkombi,True,Personbil,rule_based,,
Client - 6,REGNR251,SCANIA P380LB6X2*4HNA,LB,ITRAFIK,Lastbil,2005.0,,Brandbil,2800,,Lastbil,True,Brandfordon,rule_based,,
Client - 6,REGNR252,SCANIA P360DB4X2MLB,LB,ITRAFIK,Lastbil,2013.0,,Brandbil,2650,,Lastbil,True,Brandfordon,rule_based,,
Client - 6,REGNR253,RENAULT MASTER FDCUM6,LB,ITRAFIK,Skåp,2005.0,,Lätt lastbil,840,,Skåp,True,Lätt lastbil,rule_based,,
Client - 6,REGNR254,TGAB  L0850,SLÄP,ITRAFIK,Flak - Godslåda,2005.0,,Släp,,,Flak - Godslåda,True,Släp,rule_based,,
Client - 6,REGNR255,"VOLKSWAGEN, VW",PB,ITRAFIK,Fordon avsett för fler ändamål,2019.0,,Personbil,750,CADDY,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 6,REGNR256,KIOTI TE120,TR,ITRAFIK,Traktor,2014.0,,Traktor,410,NX5510,Traktor,True,"Traktor, minitraktor, åkgräsklippare",rule_based,,
Client - 6,REGNR257,GOUPIL,LB,ITRAFIK,Lastbil,2023.0,,Lätt lastbil,,G4,Lastbil,True,Lätt lastbil,rule_based,,
Client - 6,REGNR258,VALTRA,TR,ITRAFIK,Traktor,2018.0,,???,1480,N174,Traktor,False,"Traktor, minitraktor, åkgräsklippare",ml_model,0.789,"LogReg: Traktor, minitraktor, åkgräsklippare (79%)"
Client - 6,REGNR259,TOYOTA,PB,ITRAFIK,Stationsvagn kombivagn,2020.0,,Personbil,1310,TOYOTA RAV4,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR260,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2023.0,,Personbil,1100,T-ROC,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR261,"VW CHASSI DH 2,0",LB,ITRAFIK,Flak - Lämmar,2007.0,,Lätt lastbil,850,,Flak - Lämmar,True,Lätt lastbil,rule_based,,
Client - 6,REGNR262,VW,BUSS,AVST,Envåningsbuss,2016.0,,Buss,1200,CRAFTER SKÅP LR,Envåningsbuss,True,Buss,rule_based,,
Client - 6,REGNR263,LJUNGBY MASKIN L18,MRED,ITRAFIK,Hjullastare,2016.0,,???,2200,,Hjullastare,False,Personbil,ml_model,0.842,LogReg: Personbil (84%)
Client - 6,REGNR264,RENAULT,LB,ITRAFIK,Skåpbil,2021.0,,Lätt lastbil,590,KANGOO,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 6,REGNR265,"VOLKSWAGEN, VW",LB,ITRAFIK,Skåpbil,2017.0,,Brandbil lätt,1500,TRANSPORTER,Skåpbil,True,Lätt brandfordon,rule_based,,
Client - 6,REGNR266,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2018.0,,Personbil,920,GOLF,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR267,TOYOTA,PB,ITRAFIK,Fordon avsett för fler ändamål,2017.0,,Personbil,1120,TOYOTA RAV4,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 6,REGNR268,"VOLKSWAGEN, VW",LB,ITRAFIK,Skåpbil,2018.0,,Brandbil lätt,1500,TRANSPORTER,Skåpbil,True,Lätt brandfordon,rule_based,,
Client - 6,REGNR269,SUBARU,PB,ITRAFIK,Stationsvagn kombivagn,2023.0,,Personbil,1100,XV,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR270,KIA,PB,ITRAFIK,Stationsvagn kombivagn,2019.0,,Personbil,772,NIRO,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR271,TOYOTA,LB,ITRAFIK,Pick-up,2019.0,,Lätt lastbil,1100,TOYOTA HILUX,Pick-up,True,Lätt lastbil,rule_based,,
Client - 6,REGNR272,PEUGEOT,PB,ITRAFIK,Fordon avsett för fler ändamål,2018.0,,Personbil,960,5008,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 6,REGNR273,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2018.0,,Personbil,920,GOLF,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR274,"VOLKSWAGEN, VW",PB,ITRAFIK,Stationsvagn kombivagn,2018.0,,Personbil,920,GOLF,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR275,TOYOTA,PB,ITRAFIK,Stationsvagn kombivagn,2021.0,,Personbil,1310,TOYOTA RAV4,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 6,REGNR276,"VOLKSWAGEN, VW",LB,ITRAFIK,Skåpbil,2018.0,,Brandbil lätt,1500,TRANSPORTER,Skåpbil,True,Lätt brandfordon,rule_based,,
Client - 6,REGNR277,KIA,PB,ITRAFIK,Halvkombi,2021.0,,Personbil,,SOUL,Halvkombi,True,Personbil,rule_based,,
Client - 6,REGNR278,SEAT,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,700,ARONA,Halvkombi,True,Personbil,rule_based,,
Client - 6,REGNR279,TOYOTA,LB,ITRAFIK,Pick-up,2019.0,,Lätt lastbil,1100,TOYOTA HILUX,Pick-up,True,Lätt lastbil,rule_based,,
Client - 6,REGNR280,TOYOTA,LB,ITRAFIK,Pick-up,2019.0,,Lätt lastbil,1100,TOYOTA HILUX,Pick-up,True,Lätt lastbil,rule_based,,
Client - 6,OREG,GODIVA MSP,,,Släp,1995.0,,,,,,False,Lätt lastbil,ml_model,0.484,LogReg: Lätt lastbil (48%)
Client - 6,OREG,GODIVA MSP,,,Släp,1995.0,,,,,,False,Lätt lastbil,ml_model,0.484,LogReg: Lätt lastbil (48%)
Client - 6,OREG,AVESTAVAGNEN,,,Släp,2015.0,,,,,,False,Lätt lastbil,ml_model,0.484,LogReg: Lätt lastbil (48%)
Client - 6,OREG,PUMP RUBERG WR 27,,,Släp,1991.0,,,,,,False,Lätt lastbil,ml_model,0.484,LogReg: Lätt lastbil (48%)
Client - 6,OREG,LÖST  FLAK M  PUMP OCH  TANK 10 m3,,,Lätt motorredskap,1991.0,,,,,,False,Personbil,ml_model,0.369,LogReg: Personbil (37%)
Client - 6,OREG,LÖST  FLAK M  PUMP OCH  TANK  m3,,,Lätt motorredskap,1994.0,,,,,,False,Personbil,ml_model,0.369,LogReg: Personbil (37%)
Client - 6,OREG,ATLET,,,Truck,2000.0,,,,,,False,Lätt lastbil,ml_model,0.713,LogReg: Lätt lastbil (71%)
Client - 6,OREG,VOLVO BM 4300,,,Hjullastare,1978.0,,,,,,False,Personbil,ml_model,0.351,LogReg: Personbil (35%)
Client - 6,OREG,PUMP RUBERG WR30,,,Motorspruta,1992.0,,,,,,False,Personbil,ml_model,0.355,LogReg: Personbil (35%)
Client - 6,REGNR290,Giant G3500Teleskop,,,Kompaktlastare,2022.0,,,,,,False,Personbil,ml_model,0.368,LogReg: Personbil (37%)
Client - 6,OREG,"Goupil G4 9,2KW",,,Parkbil el,2023.0,,,,,,False,Personbil,ml_model,0.345,LogReg: Personbil (35%)
Client - 6,OREG,Randsome MP653,,,Åkgräsklippare,2022.0,,,,,,False,Lätt lastbil,ml_model,0.786,LogReg: Lätt lastbil (79%)
Client - 6,OREG,CAT 317M,,,Hjulgrävmaskin,2023.0,,,,,,False,Personbil,ml_model,0.348,LogReg: Personbil (35%)
Client - 6,OREG,Giant G3500 Teleskop 66 HK,,,Teleskoplastare,2022.0,,,,,,False,Lätt lastbil,ml_model,0.646,LogReg: Lätt lastbil (65%)
Client - 6,OREG,Norrlandsvagnar,,,Arbetsbod,2023.0,,,,,,False,Brandfordon,ml_model,0.445,LogReg: Brandfordon (45%)
Client - 6,OREG,Norrlandsvagnar,,,Arbetsbod,2023.0,,,,,,False,Brandfordon,ml_model,0.445,LogReg: Brandfordon (45%)
Client - 4,REGNR297,SCANIA P93ML4X2,LB,ITRAFIK,Brandfordon,1996.0,,Brandbil,1840,,Brandfordon,True,Brandfordon,rule_based,,
Client - 4,REGNR298,TOYOTA,PB,ITRAFIK,Stationsvagn kombivagn,2021.0,,Personbil,720,TOYOTA COROLLA,Stationsvagn kombivagn,True,Personbil,rule_based,,
Client - 4,REGNR299,TOYOTA,PB,ITRAFIK,Halvkombi,2020.0,,Personbil,720,TOYOTA C-HR,Halvkombi,True,Personbil,rule_based,,
Client - 4,REGNR300,PEUGEOT,LB,ITRAFIK,Skåpbil,2020.0,,Lätt lastbil,960,PARTNER,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 4,REGNR301,TOYOTA,LB,ITRAFIK,Skåpbil,2021.0,,Lätt lastbil,960,PROACE CITY,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 4,REGNR302,THULE 7260B,SLÄP,ITRAFIK,Skåp,2010.0,,Släp,,,Skåp,True,Släp,rule_based,,
Client - 4,REGNR303,BRENDERUP,SLÄP,ITRAFIK,Släpkärra,2019.0,,Lätt släp,,FS1425750,Släpkärra,True,Släp,rule_based,,
Client - 4,REGNR304,FORD,PB,ITRAFIK,Fordon avsett för fler ändamål,2019.0,,Personbil,956,TRANSIT CUSTOM,Fordon avsett för fler ändamål,True,Personbil,rule_based,,
Client - 4,REGNR305,TOYOTA,LB,ITRAFIK,Skåpbil,2021.0,,Lätt lastbil,960,PROACE CITY,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 4,REGNR306,LÄNNEN,MRED,ITRAFIK,Hjullastare,2021.0,,???,1060,8600K,Hjullastare,False,Personbil,ml_model,0.842,LogReg: Personbil (84%)
Client - 4,REGNR307,FORD,LB,ITRAFIK,Lastbil,2021.0,,Lätt lastbil,1250,RANGER,Lastbil,True,Lätt lastbil,rule_based,,
Client - 4,REGNR308,SCANIA P360LB4X2HSZ,LB,ITRAFIK,Lastbil,2012.0,,Brandbil,2650,,Lastbil,True,Brandfordon,rule_based,,
Client - 4,REGNR309,TOYOTA,PB,ITRAFIK,Halvkombi,2019.0,,Personbil,720,TOYOTA COROLLA,Halvkombi,True,Personbil,rule_based,,
Client - 4,REGNR310,BRENDERUP,SLÄP,ITRAFIK,Släpkärra,2021.0,,,,,,False,Släp,ml_model,0.684,LogReg: Släp (68%)
Client - 4,REGNR311,NISSAN D401,LB,ITRAFIK,Flak - Godslåda,2011.0,,,,,,False,Brandfordon,ml_model,0.554,LogReg: Brandfordon (55%)
Client - 4,REGNR312,WIOLA,SLÄP,ITRAFIK,Släpkärra,2020.0,,,,,,False,Släp,ml_model,0.684,LogReg: Släp (68%)
Client - 4,REGNR313,TOYOTA,LB,ITRAFIK,Skåpbil,2021.0,,,,,,False,Lätt lastbil,ml_model,0.887,LogReg: Lätt lastbil (89%)
Client - 4,REGNR314,TOYOTA,PB,ITRAFIK,Halvkombi,2021.0,,Personbil,720,TOYOTA COROLLA,Halvkombi,True,Personbil,rule_based,,
Client - 4,REGNR315,TOYOTA,LB,ITRAFIK,Skåpbil,2021.0,,Lätt lastbil,960,PROACE CITY,Skåpbil,True,Lätt lastbil,rule_based,,
Client - 4,REGNR316,TOYOTA,LB,ITRAFIK,Skåpbil,2021.0,,Lätt lastbil,960,PROACE CITY,Skåpbil,True,Lätt lastbil,rule_based,,
