Client,CLAIM_TYPE,CLAIM_CAUSE,CLAIM_YEAR,DAMAGE_DATE,LAST_MONTH_NET_PAID,LAST_MONTH_REMAINING_RESERVES,LAST_MONTH_INCURRED,DEDUCTIBLE,FLEET_TYPE,FLEET_GROUP,Net paid adj,Reserves adj,Incurred adj,idx,Net paid idx,Reserves idx,Incurred idx,Incl. 0,Ex. 0,minor,major
Client - 26,Ansvar,Annan olycka,2022,2022-06-05,9175,0,9175,0,Personbil,Personbil Hel,9175,0,9175,1.054526910261884,9675.284401652785,0.0,9675.284401652785,1,1,9675,0
Client - 26,Partly own damage,Glass - replacement of windshield,2020,2020-10-19,4884,0,4884,0,Lätt lastbil,Lätt lastbil,4884,0,4884,1.1508475973535237,5620.73966547461,0.0,5620.73966547461,1,1,5620,0
Client - 26,"Vagn, Additional insurance","Single vehicle accident, Rental car",2021,2021-07-21,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1147801077725092,0.0,0.0,0.0,1,0,0,0
Client - 26,Partly own damage,Machine damage,2023,2023-04-05,0,10823,10823,0,Lätt lastbil,Lätt lastbil,0,10823,10823,1.0136697314539869,0.0,10970.9475035265,10970.9475035265,1,1,10970,0
Client - 26,Partly own damage,Glass - replacement of windshield,2019,2019-12-19,6111,0,6111,0,Personbil,Personbil Halv,6111,0,6111,1.1705609685452083,7153.298078779768,0.0,7153.298078779768,1,1,7153,0
Client - 26,Partly own damage,Glass - replacement of windshield,2022,2022-08-18,3581,0,3581,0,Personbil,Personbil Halv,3581,0,3581,1.0455592846950434,3744.1477984929506,0.0,3744.1477984929506,1,1,3744,0
Client - 26,"Additional insurance, Additional insurance","Rental car, Excess reduction in animal collision",2020,2020-03-02,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1657876971211079,0.0,0.0,0.0,1,0,0,0
Client - 26,"Partly own damage, Additional insurance","Innbrudd, Rental car",2020,2020-11-04,0,0,0,0,Lätt lastbil,Lätt lastbil,0,0,0,1.1482108277162304,0.0,0.0,0.0,1,0,0,0
Client - 26,"Partly own damage, Additional insurance","Rescue, Rental car",2022,2022-10-23,268,0,268,0,Personbil,Personbil Hel,268,0,268,1.0369976628633308,277.9153736473727,0.0,277.9153736473727,1,1,277,0
Client - 26,Partly own damage,Glass - repair,2021,2021-03-30,550,0,550,0,Lätt lastbil,Lätt lastbil,550,0,550,1.1346565716830876,624.0611144256982,0.0,624.0611144256982,1,1,624,0
Client - 26,Additional insurance,Rental car,2021,2021-11-08,3138,0,3138,0,Personbil,Personbil Halv,3138,0,3138,1.093799709780107,3432.343489289976,0.0,3432.343489289976,1,1,3432,0
Client - 26,Bilansvar,Påkörd/bilolycka,2022,2022-02-07,3008,0,3008,0,,,3008,0,3008,1.0760148127716114,3236.652556817007,0.0,3236.652556817007,1,1,3236,0
Client - 26,"Ansvar, Additional insurance, Vagn","Møtekollisjon, Rental car, Annan olycka",2023,2023-03-06,947,9876,10823,0,Personbil,Personbil Hel,947,9876,10823,1.0173176239356971,963.3997898671051,10047.028853988944,11010.42864385605,1,1,11010,0
Client - 26,"Vagn, Additional insurance","Annan olycka, Rental car",2020,2020-08-07,4140,0,4140,0,Personbil,Personbil Hel,4140,0,4140,1.156782342757734,4789.078899017019,0.0,4789.078899017019,1,1,4789,0
Client - 26,Partly own damage,Glass - replacement of windshield,2021,2021-05-18,2996,0,2996,0,Personbil,Personbil Hel,2996,0,2996,1.124962624879171,3370.3880241379966,0.0,3370.3880241379966,1,1,3370,0
Client - 26,"Vagn, Additional insurance","Damage, Rental car",2021,2021-10-06,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1000866940755794,0.0,0.0,0.0,1,0,0,0
Client - 26,Partly own damage,Rescue,2023,2023-05-12,5115,0,5115,0,Personbil,Personbil Hel,5115,0,5115,1.0101158457175077,5166.7425508450515,0.0,5166.7425508450515,1,1,5166,0
Client - 26,"Partly own damage, Additional insurance","Machine damage, Rental car",2022,2022-04-11,25144,0,25144,0,Lätt lastbil,Lätt lastbil,25144,0,25144,1.0642131231470413,26758.574768409206,0.0,26758.574768409206,1,1,26758,0
Client - 26,"Partly own damage, Additional insurance","Machine damage, Rental car",2022,2022-05-02,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.0589936876090518,0.0,0.0,0.0,1,0,0,0
Client - 26,Partly own damage,Glass - replacement of windshield,2023,2023-02-24,-3366,0,-3366,0,Personbil,Personbil Hel,-3366,0,-3366,1.0210603684950852,-3436.8892003544565,0.0,-3436.8892003544565,1,0,0,0
Client - 26,Partly own damage,Glass - repair,2023,2023-03-15,550,0,550,0,Personbil,Personbil Halv,550,0,550,1.0173176239356971,559.5246931646334,0.0,559.5246931646334,1,1,559,0
Client - 26,Partly own damage,Annan olycka,2023,2023-02-08,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.0210603684950852,0.0,0.0,0.0,1,0,0,0
Client - 26,Partly own damage,Glass - replacement of windshield,2022,2022-10-28,4540,0,4540,0,Personbil,Personbil Hel,4540,0,4540,1.0369976628633308,4707.969389399522,0.0,4707.969389399522,1,1,4707,0
Client - 26,"Ansvar, Vagn, Additional insurance","Forbikjøring, Annan olycka, Rental car",2022,2022-10-13,9244,0,9244,0,Lätt lastbil,Lätt lastbil,9244,0,9244,1.0369976628633308,9586.00639550863,0.0,9586.00639550863,1,1,9586,0
Client - 26,Ansvar,Påkjørt bakfra,2022,2022-02-01,10944,0,8755,0,Lätt lastbil,Lätt lastbil,10944,0,8755,1.0760148127716114,11775.906110972515,0.0,9420.509685815457,1,1,9420,0
Client - 26,Partly own damage,Glass - repair,2023,2023-03-01,550,0,550,0,Personbil,Personbil Hel,550,0,550,1.0173176239356971,559.5246931646334,0.0,559.5246931646334,1,1,559,0
Client - 26,Partly own damage,Glass - replacement of windshield,2022,2022-08-16,4540,0,4540,0,Personbil,Personbil Hel,4540,0,4540,1.0455592846950434,4746.8391525154975,0.0,4746.8391525154975,1,1,4746,0
Client - 26,Partly own damage,Glass - replacement of windshield,2023,2023-01-17,3366,0,3366,0,Personbil,Personbil Hel,3366,0,3366,1.0248988356562394,3449.8094808189016,0.0,3449.8094808189016,1,1,3449,0
Client - 26,"Vagn, Additional insurance","Single vehicle accident, Rental car",2021,2021-06-17,2182,0,2182,0,Personbil,Personbil Hel,2182,0,2182,1.1199557377618696,2443.7434197963994,0.0,2443.7434197963994,1,1,2443,0
Client - 26,"Additional insurance, Vagn","Rental car, Single vehicle accident",2022,2022-10-16,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.0369976628633308,0.0,0.0,0.0,1,0,0,0
Client - 26,Partly own damage,Glass - replacement of windshield,2022,2022-07-29,7031,0,7031,0,Personbil,Personbil Halv,7031,0,7031,1.0499918221198097,7382.492501324382,0.0,7382.492501324382,1,1,7382,0
Client - 26,"Vagn, Additional insurance","Annan olycka, Rental car",2023,2023-02-16,24717,0,24717,0,Personbil,Personbil Hel,24717,0,24717,1.0210603684950852,25237.549128093022,0.0,25237.549128093022,1,1,25237,0
Client - 26,Partly own damage,Glass - replacement of windshield,2020,2020-10-22,2582,0,2582,0,Personbil,Personbil Hel,2582,0,2582,1.1508475973535237,2971.4884963667982,0.0,2971.4884963667982,1,1,2971,0
Client - 26,"Vagn, Ansvar, Additional insurance","Annan olycka, Hit property, Rental car",2021,2021-05-19,46590,0,46591,0,Personbil,Personbil Hel,46590,0,46591,1.124962624879171,52412.00869312058,0.0,52413.13365574546,1,1,52413,0
Client - 26,"Additional insurance, Vagn","Rental car, Single vehicle accident",2021,2021-05-09,23834,0,23834,0,Personbil,Personbil Hel,23834,0,23834,1.124962624879171,26812.359201370164,0.0,26812.359201370164,1,1,26812,0
Client - 26,Partly own damage,Glass - repair,2021,2021-07-29,550,0,550,0,Personbil,Personbil Hel,550,0,550,1.1147801077725092,613.1290592748801,0.0,613.1290592748801,1,1,613,0
Client - 26,"Additional insurance, Partly own damage","Rental car, Machine damage",2022,2022-09-29,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.041228241270539,0.0,0.0,0.0,1,0,0,0
Client - 26,"Vagn, Additional insurance","Påkjørsel dyr, Rental car",2022,2022-10-17,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.0369976628633308,0.0,0.0,0.0,1,0,0,0
Client - 26,Partly own damage,Glass - replacement of windshield,2022,2022-11-08,4486,0,4486,0,Personbil,Personbil Hel,4486,0,4486,1.0328665478267447,4633.439333550777,0.0,4633.439333550777,1,1,4633,0
Client - 26,"Additional insurance, Additional insurance","Wrong fuelling, Rental car",2022,2022-07-14,6426,0,6426,0,Personbil,Personbil Hel,6426,0,6426,1.0499918221198097,6747.247448941897,0.0,6747.247448941897,1,1,6747,0
Client - 26,Ansvar,Påkjørt parkert bil,2023,2023-07-26,0,10823,10823,0,Personbil,Personbil Halv,0,10823,10823,1.0032868372062096,0.0,10858.573439082806,10858.573439082806,1,1,10858,0
Client - 29,Additional insurance,Rental car,2019,2019-09-22,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1775549542754817,0.0,0.0,0.0,1,0,0,0
Client - 29,Vagn,Single vehicle accident,2019,2019-01-14,23019,0,23019,0,Personbil,Personbil Hel,23019,0,23019,1.203864927191195,27711.766759014117,0.0,27711.766759014117,1,1,27711,0
Client - 29,Ansvar,Yield,2019,2019-11-27,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1726796840969527,0.0,0.0,0.0,1,0,0,0
Client - 29,Kasko,Kört/backat på fasta föremål,2019,2019-07-18,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1827713544079563,0.0,0.0,0.0,1,0,0,0
Client - 29,Kasko,Kört/backat på fasta föremål,2019,2019-03-15,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1963179725577933,0.0,0.0,0.0,1,0,0,0
Client - 29,Additional insurance,Rental car,2019,2019-07-18,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1827713544079563,0.0,0.0,0.0,1,0,0,0
Client - 29,Partly own damage,Glass - replacement of windshield,2021,2021-04-20,3757,0,3757,0,Personbil,Personbil Hel EL,3757,0,3757,1.1295769084653227,4243.8204451042175,0.0,4243.8204451042175,1,1,4243,0
Client - 29,"Vagn, Additional insurance, Maskinskade","Annan olycka, Rental car, Driftsstans",2019,2019-03-07,4896,0,4896,0,Personbil,Personbil Hel,4896,0,4896,1.1963179725577933,5857.172793642956,0.0,5857.172793642956,1,1,5857,0
Client - 29,"Vagn, Additional insurance","Single vehicle accident, Rental car",2022,2022-01-17,0,0,0,0,Personbil,Personbil Hel EL,0,0,0,1.0819545435889897,0.0,0.0,0.0,1,0,0,0
Client - 29,"Additional insurance, Ansvar, Vagn","Rental car, Møtekollisjon, Annan olycka",2020,2020-01-08,0,0,0,0,Lätt lastbil,Lätt lastbil,0,0,0,1.1687322604768526,0.0,0.0,0.0,1,0,0,0
Client - 29,"Vagn, Additional insurance","Single vehicle accident, Rental car",2019,2019-02-08,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.200558420259328,0.0,0.0,0.0,1,0,0,0
Client - 29,"Additional insurance, Partly own damage","Rental car, Innbrudd",2020,2020-07-06,3284,0,3284,0,Personbil,Personbil Halv,3284,0,3284,1.1591170934207717,3806.5405347938145,0.0,3806.5405347938145,1,1,3806,0
Client - 29,Partly own damage,Glass - replacement of windshield,2021,2021-04-02,0,0,0,0,Personbil,Personbil Hel EL,0,0,0,1.1295769084653227,0.0,0.0,0.0,1,0,0,0
Client - 29,"Vagn, Additional insurance","Single vehicle accident, Rental car",2019,2019-02-27,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.200558420259328,0.0,0.0,0.0,1,0,0,0
Client - 29,"Ansvar, Ansvar, Ansvar, Ansvar, Ansvar, Ansvar","Annan olycka, Annan olycka, Annan olycka, Annan olycka, Annan olycka, Annan olycka",2020,2020-11-10,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1482108277162304,0.0,0.0,0.0,1,0,0,0
Client - 29,"Ansvar, Ansvar, Ansvar, Ansvar, Ansvar","Påkjørt parkert bil, Påkjørt parkert bil, Påkjørt parkert bil, Påkjørt parkert bil, Påkjørt parkert bil",2021,2021-06-06,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1199557377618696,0.0,0.0,0.0,1,0,0,0
Client - 29,Additional insurance,Rental car,2019,2019-01-10,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.203864927191195,0.0,0.0,0.0,1,0,0,0
Client - 29,Ansvar,Yield,2021,2021-01-06,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.142055847439159,0.0,0.0,0.0,1,0,0,0
Client - 29,Ansvar,Annan olycka,2021,2021-06-06,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1199557377618696,0.0,0.0,0.0,1,0,0,0
Client - 29,Maskinskade,Driftsstans,2019,2019-02-25,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.200558420259328,0.0,0.0,0.0,1,0,0,0
Client - 29,Partly own damage,Glass - replacement of windshield,2021,2021-05-15,2445,0,2445,0,Lätt lastbil,Lätt lastbil,2445,0,2445,1.124962624879171,2750.5336178295734,0.0,2750.5336178295734,1,1,2750,0
Client - 29,Vagn,Påkjørsel dyr,2021,2021-09-18,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.105121786731954,0.0,0.0,0.0,1,0,0,0
Client - 29,"Ansvar, Additional insurance","Only personal injury, Rental car",2020,2020-02-04,5555,0,5555,0,Personbil,Personbil Halv,5555,0,5555,1.1671869599566365,6483.723562559116,0.0,6483.723562559116,1,1,6483,0
Client - 29,"Additional insurance, Ansvar","Rental car, Påkjørt parkert bil",2021,2021-12-07,8129,0,8129,0,Personbil,Personbil Halv,8129,0,8129,1.0875911369863258,8841.028352561843,0.0,8841.028352561843,1,1,8841,0
Client - 29,Additional insurance,Rental car,2019,2019-10-10,5131,0,5131,0,Personbil,Personbil Halv,5131,0,5131,1.1752586153280005,6030.251955247971,0.0,6030.251955247971,1,1,6030,0
Client - 29,"Ansvar, Vagn","Møtekollisjon, Annan olycka",2022,2022-02-18,0,0,0,0,Lätt lastbil,Lätt lastbil EL,0,0,0,1.0760148127716114,0.0,0.0,0.0,1,0,0,0
Client - 29,Vagn,Single vehicle accident,2022,2022-03-09,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.06941858798354,0.0,0.0,0.0,1,0,0,0
Client - 29,Ansvar,Yield,2019,2019-11-27,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1726796840969527,0.0,0.0,0.0,1,0,0,0
Client - 29,Partly own damage,Glass - replacement of windshield,2021,2021-11-19,823,0,823,0,Personbil,Personbil Halv,823,0,823,1.093799709780107,900.1971611490281,0.0,900.1971611490281,1,1,900,0
Client - 29,Partly own damage,Glass - repair,2022,2022-05-18,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.0589936876090518,0.0,0.0,0.0,1,0,0,0
Client - 29,"Ansvar, Vagn","Backat på annat fordon , Annan olycka",2019,2019-03-08,6671,0,6671,0,Personbil,Personbil Hel,6671,0,6671,1.1963179725577933,7980.637194933039,0.0,7980.637194933039,1,1,7980,0
Client - 29,"Partly own damage, Additional insurance","Innbrudd, Rental car",2020,2020-07-06,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1591170934207717,0.0,0.0,0.0,1,0,0,0
Client - 29,Ansvar,Hit property,2020,2020-06-24,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1611101902209282,0.0,0.0,0.0,1,0,0,0
Client - 29,Partly own damage,Rescue,2020,2020-08-24,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.156782342757734,0.0,0.0,0.0,1,0,0,0
Client - 29,Additional insurance,Rental car,2020,2020-06-17,4944,0,4944,0,Personbil,Personbil Halv EL,4944,0,4944,1.1611101902209282,5740.528780452269,0.0,5740.528780452269,1,1,5740,0
Client - 29,"Ansvar, Ansvar","Påkjørt parkert bil, Påkjørt parkert bil",2021,2021-11-26,7780,0,7780,0,Lätt lastbil,Lätt lastbil,7780,0,7780,1.093799709780107,8509.761742089233,0.0,8509.761742089233,1,1,8509,0
Client - 29,"Vagn, Additional insurance","Single vehicle accident, Rental car",2023,2023-02-12,7551,0,7551,0,Personbil,Personbil Hel,7551,0,7551,1.0210603684950852,7710.026842506389,0.0,7710.026842506389,1,1,7710,0
Client - 29,"Vagn, Additional insurance","Single vehicle accident, Rental car",2020,2020-10-02,0,0,0,0,Lätt lastbil,Lätt lastbil,0,0,0,1.1508475973535237,0.0,0.0,0.0,1,0,0,0
Client - 29,"Partly own damage, Additional insurance","Machine damage, Rental car",2022,2022-08-29,6812,0,6812,0,Personbil,Personbil Hel EL,6812,0,6812,1.0455592846950434,7122.349847342636,0.0,7122.349847342636,1,1,7122,0
Client - 29,Ansvar,Påkjørt parkert bil,2021,2021-12-08,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.0875911369863258,0.0,0.0,0.0,1,0,0,0
Client - 29,Vagn,Annan olycka,2021,2021-11-26,0,0,0,0,Lätt lastbil,Lätt lastbil,0,0,0,1.093799709780107,0.0,0.0,0.0,1,0,0,0
Client - 29,Partly own damage,Glass - repair,2020,2020-01-23,550,0,550,0,Lätt lastbil,Lätt lastbil,550,0,550,1.1687322604768526,642.8027432622689,0.0,642.8027432622689,1,1,642,0
Client - 29,Partly own damage,Glass - replacement of windshield,2023,2023-04-11,2037,0,2037,0,Personbil,Personbil Hel,2037,0,2037,1.0136697314539869,2064.8452429717713,0.0,2064.8452429717713,1,1,2064,0
Client - 29,"Additional insurance, Ansvar","Rental car, Yield",2020,2020-04-03,0,0,0,0,Personbil,Personbil Halv EL,0,0,0,1.164242831465623,0.0,0.0,0.0,1,0,0,0
Client - 29,"Additional insurance, Ansvar, Vagn","Rental car, Påkjørt parkert bil, Annan olycka",2023,2023-03-22,0,0,0,0,Lätt lastbil,Lätt lastbil,0,0,0,1.0173176239356971,0.0,0.0,0.0,1,0,0,0
Client - 29,"Ansvar, Vagn","Påkjørt parkert bil, Annan olycka",2020,2020-01-31,0,0,0,0,Lätt lastbil,Lätt lastbil,0,0,0,1.1687322604768526,0.0,0.0,0.0,1,0,0,0
Client - 29,"Additional insurance, Partly own damage","Rental car, Machine damage",2023,2023-08-09,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0
Client - 29,"Vagn, Additional insurance","Single vehicle accident, Rental car",2020,2020-08-01,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.156782342757734,0.0,0.0,0.0,1,0,0,0
Client - 29,"Vagnskadegaranti, Additional insurance, Vagn, Vagn, Vagn, Vagn, Vagn","Single vehicle accident, Rental car, Single vehicle accident, Single vehicle accident, Single vehicle accident, Single vehicle accident, Single vehicle accident",2021,2021-01-19,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.142055847439159,0.0,0.0,0.0,1,0,0,0
Client - 29,"Vagn, Vagn, Vagn, Vagn, Vagn, Additional insurance","Single vehicle accident, Single vehicle accident, Single vehicle accident, Single vehicle accident, Single vehicle accident, Rental car",2021,2021-09-13,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.105121786731954,0.0,0.0,0.0,1,0,0,0
Client - 29,"Additional insurance, Vagn","Rental car, Single vehicle accident",2021,2021-09-02,20576,0,20576,0,Lätt lastbil,Lätt lastbil,20576,0,20576,1.105121786731954,22738.985883796686,0.0,22738.985883796686,1,1,22738,0
Client - 29,"Partly own damage, Additional insurance","Machine damage, Rental car",2022,2022-11-13,67623,0,67623,0,Personbil,Personbil Halv,67623,0,67623,1.0328665478267447,69845.53456368795,0.0,69845.53456368795,1,1,69845,0
Client - 29,Partly own damage,Annan olycka,2021,2021-06-02,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.1199557377618696,0.0,0.0,0.0,1,0,0,0
Client - 29,"Ansvar, Additional insurance, Vagn","Annan olycka, Rental car, Annan olycka",2023,2023-06-10,0,24646,24646,0,Personbil,Personbil Hel,0,24646,24646,1.0066551462666173,0.0,24810.02273488705,24810.02273488705,1,1,24810,0
Client - 29,Ansvar,Møtekollisjon,2019,2019-01-08,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.203864927191195,0.0,0.0,0.0,1,0,0,0
Client - 29,"Additional insurance, Partly own damage","Rental car, Innbrudd",2020,2020-07-06,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1591170934207717,0.0,0.0,0.0,1,0,0,0
Client - 29,Additional insurance,Rental car,2020,2020-10-06,2671,0,2671,0,Personbil,Personbil Halv,2671,0,2671,1.1508475973535237,3073.9139325312617,0.0,3073.9139325312617,1,1,3073,0
Client - 29,"Additional insurance, Vagn, Ansvar","Rental car, Annan olycka, Yield",2023,2023-07-20,1125,9698,10823,0,Personbil,Personbil Hel,1125,9698,10823,1.0032868372062096,1128.6976918569858,9729.87574722582,10858.573439082806,1,1,10858,0
Client - 29,Partly own damage,Glass - replacement of windshield,2021,2021-02-16,5558,0,5558,0,Lätt lastbil,Lätt lastbil,5558,0,5558,1.138109015120565,6325.6099060401,0.0,6325.6099060401,1,1,6325,0
Client - 29,"Additional insurance, Partly own damage","Rental car, Machine damage",2022,2022-09-15,0,0,0,0,Personbil,Personbil Hel,0,0,0,1.041228241270539,0.0,0.0,0.0,1,0,0,0
Client - 29,"Additional insurance, Partly own damage","Rental car, Machine damage",2022,2022-08-16,0,0,0,0,Personbil,Personbil Hel EL,0,0,0,1.0455592846950434,0.0,0.0,0.0,1,0,0,0
Client - 29,"Additional insurance, Partly own damage","Rental car, Innbrudd",2020,2020-07-06,0,0,0,0,Personbil,Personbil Halv,0,0,0,1.1591170934207717,0.0,0.0,0.0,1,0,0,0
Client - 29,"Ansvar, Additional insurance","Hit property, Rental car",2022,2022-08-12,4600,0,4600,0,Lätt lastbil,Lätt lastbil,4600,0,4600,1.0455592846950434,4809.5727095972,0.0,4809.5727095972,1,1,4809,0
Client - 29,Partly own damage,Glass - replacement of windshield,2021,2021-01-19,2747,0,2747,0,Personbil,Personbil Hel,2747,0,2747,1.142055847439159,3137.22741291537,0.0,3137.22741291537,1,1,3137,0
Client - 29,Additional insurance,Rental car,2022,2022-09-04,19843,0,19843,0,Personbil,Personbil Halv,19843,0,19843,1.041228241270539,20661.091991531302,0.0,20661.091991531302,1,1,20661,0
Client - 29,"Ansvar, Vagn, Additional insurance","Påkjørt bakfra, Annan olycka, Rental car",2022,2022-12-17,8798,0,8798,0,Personbil,Personbil Hel EL,8798,0,8798,1.0288339214644617,9051.680841044334,0.0,9051.680841044334,1,1,9051,0
Client - 29,"Additional insurance, Vagn, Ansvar","Rental car, Annan olycka, Påkjørt parkert bil",2020,2020-10-15,24766,0,24766,0,Lätt lastbil,Lätt lastbil,24766,0,24766,1.1508475973535237,28501.89159605737,0.0,28501.89159605737,1,1,28501,0
Client - 29,Partly own damage,Annan olycka,2022,2022-08-12,0,0,0,0,Lätt lastbil,Lätt lastbil,0,0,0,1.0455592846950434,0.0,0.0,0.0,1,0,0,0
